CatalogID,ProductionDate,ReleaseDate,Number,ProductGroupID
8F4BCD08-D420-4F5A-B4AD-CBF883CADD99,,,9850/9999,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
94D9A621-CA54-4874-935D-CCF04362C361,,,9822/1000,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
4E0C4569-4A91-4736-87D0-CD22963B067A,2012-07-05 00:00:00,2008-03-12 00:00:00,9802/5590,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
0F91D5F1-0E0C-419E-AAF9-CD475B6ED56B,2011-09-08 00:00:00,2008-01-31 00:00:00,9802/6750,CBBC753F-26FB-439E-99C7-99F7067409EC
E4EFA1B7-827A-4064-B7B4-CE74A6676960,,2013-02-18 11:41:24,9812/2190,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
2B45565E-5DB6-4686-84BA-CE7AF6E09882,2003-01-31 12:21:23,2000-12-14 00:00:00,9802/2630,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
7A95C92F-D07E-428F-BDE0-CECF2F07C4C9,2007-03-30 00:00:00,2004-08-27 00:00:00,9802/5740,59DE41B8-D56A-401C-BE0E-39CA6404D531
214C7893-1D95-4425-9B7E-CF009919348E,2005-04-14 17:24:47,1998-04-10 00:00:00,9802/5407,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
903305E7-3CEA-4FE4-9F85-CF0457183324,2010-04-30 08:22:23,2005-10-31 08:22:23,9812/3285,
A4E8831F-222B-425C-9461-CFB535AC82A4,2004-11-01 00:00:00,2004-11-01 00:00:00,9802/7170,E6206E74-E250-492B-A203-F69326C31B4B
88DF2965-E71D-4524-8415-D0218F758E9E,2012-12-06 00:00:00,2007-02-27 00:00:00,9812/3240,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
786581F6-D045-493C-BEAC-D0AF264FEAA7,,,9812/6900,
8C9CEA77-039B-4CE0-9510-D0EB9709AFA2,2006-02-03 13:16:10,2003-04-30 00:00:00,9802/2690,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
5FDCF6BB-1D0F-4685-9F32-D1057CC840EF,,2012-02-20 12:48:26,9822/0495,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
A0213A3E-A5A2-4737-B381-D183A1356663,,2014-09-01 10:13:39,9812/9250,FB1CD1A5-9047-4335-89DA-DF8139EC8172
F84959E6-9945-4EFE-BCD2-D1B99BEFA45A,,,9812/4265,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
41282880-1857-462C-8E85-D1BF713C8AB0,,,9812/4225,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
93765621-CBA6-4405-9D98-D2F0B9E3899D,2000-02-23 11:41:11,1999-05-07 00:00:00,9802/8860,91A20DA3-5B80-4DA6-84ED-4BAA3300F810
6CD25B0D-0A37-4AD3-B38F-D3AD99BE8D77,,2010-07-21 09:05:38,9822/0165,4352820D-226D-4FA6-987C-BB96FE95B96F
C7F6198F-8961-452C-BBFA-D434FBD3BC2A,,2011-11-01 15:51:13,9822/0290,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
2A1FC610-ED18-45DD-B9EA-D47B435590D0,,2006-01-28 00:00:00,9812/3040,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
C497CF6A-4CEE-4C03-B928-D496B90E2D69,,2007-01-26 00:00:00,9812/7220,
4A362EF4-AB6E-4E3F-9D80-D4AA5EFE21F0,2007-03-22 13:23:35,2005-07-29 00:00:00,9802/2770,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
033131B5-B1D7-4768-9C0E-D4CCBE597EC5,,2012-11-21 16:09:29,9822/0605,59DE41B8-D56A-401C-BE0E-39CA6404D531
09D1279E-1F7A-46BD-8CDF-D5153938BC8D,,2014-08-21 18:19:06,9822/0950,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
891881ED-6FD8-4901-99DF-D56FB734A714,,,9822/1070,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
3A4AA17E-0E1C-4A50-B35B-D649809E9A90,,,9822/0910,FB1CD1A5-9047-4335-89DA-DF8139EC8172
5DE6D018-FFBD-40E9-A2D2-D65288E11F4C,2003-12-24 00:00:00,2000-11-30 00:00:00,9802/6670,CBBC753F-26FB-439E-99C7-99F7067409EC
A8A7002E-5816-415E-A985-D666ECA634A3,,2007-01-01 00:00:00,9802/4920,BF54B40E-231F-4D60-A128-279000C1D624
D73070E0-12D0-4D89-A8E3-D670A6872119,,2007-04-01 00:00:00,9812/2300,7F042236-8D08-4927-A55A-7BE1557B6135
4A1EE57B-E2F6-456C-BE26-D689DC19D06F,2008-11-28 00:00:00,2008-11-28 00:00:00,9812/3110,2675503F-282C-415E-875F-69B0A1EE808E
4BC587DB-E90E-497B-847D-D6DED64F0A53,2013-01-16 00:00:00,2009-10-09 13:28:35,9822/0010,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
24CFEB4C-A63B-42C1-9B0E-D766CA64B18A,,,9802/9900,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
C99265E8-21A1-42E9-98A6-D77339412BA2,,,9812/9990,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
2092E481-E80E-4477-9047-D7B8998B19DC,,2011-12-09 13:01:45,9822/0480,59DE41B8-D56A-401C-BE0E-39CA6404D531
ED7A182C-19D6-48F8-B6D0-D7FFE2BD77FA,,2008-05-01 00:00:00,9802/4760,BF54B40E-231F-4D60-A128-279000C1D624
981ED377-D917-44D3-9D09-D8D3EA4A806D,,2010-07-19 11:02:51,9822/0200,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
D9D621BA-DCC6-4CE8-BD7C-D8F6D61EDD7F,2011-10-11 09:41:56,2009-11-23 09:40:46,9822/0085,E6206E74-E250-492B-A203-F69326C31B4B
7B9C2C91-BB80-4C84-B5B5-DAD537E66878,,2013-09-12 13:42:58,9822/0755,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
34A8AEE0-0EC0-4D9E-B169-DB99F10E63DD,,2014-06-24 16:49:22,9822/0890,59DE41B8-D56A-401C-BE0E-39CA6404D531
577D5659-C318-418D-8554-DBB7670EB500,,,9812/4255,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
F7D0A3B1-114E-4830-B325-DBF59EA76A3B,,2012-05-01 10:15:58,9822/0360,
C31C458A-86BA-4112-AB13-DCB444D6E041,2013-01-09 00:00:00,2009-10-12 09:21:51,9822/0015,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
D0DD58C7-A7B8-4853-AE1F-DD0069A7356B,,2009-03-25 16:15:29,9812/2110,FB1CD1A5-9047-4335-89DA-DF8139EC8172
812DCE00-3C32-42DD-AC89-DD4CF63C6DA3,,,9812/4290,
8CD3A74D-F6BF-4822-A520-DD739AAE5E25,1999-10-15 11:33:56,1997-04-18 00:00:00,9802/2420,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
23E19C42-EC83-491C-80E9-DDC880890C93,,2009-09-07 10:48:45,9802/9970,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
9FAC5832-572D-401E-A732-DE37B966BF71,,2011-03-01 17:17:07,9822/0250,C95AB666-6E0A-413B-AEB4-27B07F6075BE
13197B9C-B978-4D4E-A9A3-DE5175C51683,2011-08-18 00:00:00,2008-04-01 00:00:00,9812/5060,59DE41B8-D56A-401C-BE0E-39CA6404D531
0631E532-C657-415E-B172-DE598B8C4C78,,2006-01-01 00:00:00,9812/2000,FB1CD1A5-9047-4335-89DA-DF8139EC8172
5C93EE60-EBB6-4FB3-8E4C-DE8F165C76C0,,2014-05-26 17:16:57,9822/0880,4084957C-19B8-4D84-A10B-FB7F57923196
03DF8FA7-F22B-4F3C-907C-DEA28ECA704F,,2014-01-27 11:15:34,9822/0835,89FB1C3F-5F21-4FE9-A339-341AA83A5284
5EC2A7D0-87C8-48D3-90D8-DEE9B91E092A,,,9812/4200,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
7497371B-5B28-4CB9-92D5-DF09E2E2374E,2007-07-30 00:00:00,2005-01-17 00:00:00,9802/4550,C6B07E15-C6D7-4F64-B159-DE57C9118FFF
0A664E59-C08E-45C5-B808-E005846A4CB9,2009-02-19 15:58:51,2006-12-28 00:00:00,9812/0100,89FB1C3F-5F21-4FE9-A339-341AA83A5284
0326A76C-7DAA-46B4-91A2-E0CA9AEFD6F8,2012-04-30 00:00:00,2008-02-01 00:00:00,9812/7600,
C4B53D96-BD09-436A-B18A-E0EDA887AADB,,2014-05-12 17:16:24,9822/0875,CBBC753F-26FB-439E-99C7-99F7067409EC
B1BB5230-3F6E-4B69-A67D-E18A92E8C920,2012-03-08 00:00:00,2005-11-04 00:00:00,9812/7000,E6206E74-E250-492B-A203-F69326C31B4B
BE9B9D2D-78DF-42B8-81BB-E19EB02F9148,2004-04-20 11:51:08,2001-06-29 00:00:00,9802/2535,9C06D500-E638-4C55-B45D-DC52975F97DC
DBC622E2-DB9E-4D82-ACB5-E2B5EE691EE8,2012-02-23 00:00:00,2004-04-22 00:00:00,9802/9920,D31CFBF9-DDE1-42A0-B736-E7A83C63574D
612272D6-8D33-416A-9FCE-E2FEEC43E45B,2007-03-31 00:00:00,2006-05-16 00:00:00,9812/3010,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
EE20A4BD-105E-4C6B-999A-E3071C610E49,,,9812/8010,
15120495-C8EB-4489-BDD5-E314258D46F9,,2008-01-15 00:00:00,9812/5020,59DE41B8-D56A-401C-BE0E-39CA6404D531
3A3AA820-154B-4EE4-9379-E352B07C0E6F,2013-01-15 00:00:00,2006-10-31 00:00:00,9812/3090,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
8E2568DE-AAC0-41B7-8654-E36149890B73,2003-10-23 00:00:00,1998-05-12 00:00:00,9802/7870,E6206E74-E250-492B-A203-F69326C31B4B
9C3D6292-408D-4012-A5F1-E366EE035E50,,2007-11-01 00:00:00,9812/1020,FB1CD1A5-9047-4335-89DA-DF8139EC8172
F51BAB49-10A1-48CB-A18A-E3B10581DD2C,,2014-09-01 10:15:49,9812/9220,FB1CD1A5-9047-4335-89DA-DF8139EC8172
2B549AA8-803A-4F27-BDF7-E3F7A63E7797,,2011-12-23 10:09:36,9822/0450,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
5A6234D9-B48D-4FC5-B182-E446984B33E4,,2005-09-13 00:00:00,9812/0030,91A20DA3-5B80-4DA6-84ED-4BAA3300F810
5E265C3E-6FD5-4419-B88E-E45929369C7D,,2014-09-01 10:14:11,9812/9205,FB1CD1A5-9047-4335-89DA-DF8139EC8172
EDB97E2A-9BB7-4AD2-A492-E4E356D9B2D1,,2014-09-16 15:54:52,9822/0600,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
AE7A0671-BC4F-47B9-9D00-E50ABE16F482,1999-04-23 11:38:09,1995-12-04 00:00:00,9802/8840,91A20DA3-5B80-4DA6-84ED-4BAA3300F810
D35FC1E4-F7BC-4A64-8E30-E5809E207BD3,2004-06-25 12:18:12,2002-11-29 00:00:00,9802/2615,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
629D048D-B1DE-466F-8942-E59265A6A203,,2007-04-01 00:00:00,9812/2400,7F042236-8D08-4927-A55A-7BE1557B6135
208BB161-D353-4843-A892-E5D597A105FA,,2014-09-19 06:38:45,9812/9275,FB1CD1A5-9047-4335-89DA-DF8139EC8172
64FA20B4-ED9E-49BA-98D8-E67ED87E16A0,,1991-03-01 00:00:00,9802/9200,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
470EB7BA-20BD-4398-A06A-E6F446FB9212,,,9822/0980,
01AED149-0E02-4CDF-B306-E721923905BA,2006-05-26 13:20:07,2004-07-29 00:00:00,9802/2730,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
EA0695B8-1162-4E5F-98F8-E74C4C755769,1996-03-14 00:00:00,1992-11-04 00:00:00,9802/5950,59DE41B8-D56A-401C-BE0E-39CA6404D531
FC1D48B2-7173-4A04-88B6-E7EB8E754CFE,2003-06-16 00:00:00,2000-05-03 00:00:00,9802/7880,E6206E74-E250-492B-A203-F69326C31B4B
9F5E74A7-53E2-493A-92FF-E9267FDC99AB,2011-09-26 00:00:00,2008-07-08 00:00:00,9802/6760,CBBC753F-26FB-439E-99C7-99F7067409EC
2A2C34D4-D340-41C1-82FA-EA50049256D1,1984-12-19 17:00:20,1981-03-30 00:00:00,9802/5100,59DE41B8-D56A-401C-BE0E-39CA6404D531
2F30A959-AAE0-4B94-A036-EB2D4A74ECCE,,2012-04-30 17:08:06,9822/0425,E6206E74-E250-492B-A203-F69326C31B4B
49815F69-AB4D-42D8-9BF0-EB3E48CC1CC7,2010-06-16 00:00:00,2010-06-16 16:38:13,9822/0030,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
E34A6BAF-F720-4D53-95CA-EB8DD274A1D5,2012-07-20 00:00:00,2006-09-14 00:00:00,9812/0070,89FB1C3F-5F21-4FE9-A339-341AA83A5284
5F5AA340-0988-489F-9A3D-EBADF6718146,,,9812/1010,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
9B122BD2-B0D2-4BAC-9412-EBD436629780,,2009-03-25 16:15:55,9812/2130,FB1CD1A5-9047-4335-89DA-DF8139EC8172
7CEE9915-A65A-4EF9-AFCB-ECA2486EDD4C,,2009-11-04 13:03:39,9822/0080,E6206E74-E250-492B-A203-F69326C31B4B
836A0308-C729-4B65-ABCE-ECFD77BAA0DE,2007-03-31 00:00:00,2003-02-28 00:00:00,9802/5820,59DE41B8-D56A-401C-BE0E-39CA6404D531
8DEA9A79-C423-4B92-9634-ED45D57D1BA3,,2007-11-01 00:00:00,9802/4780,BF54B40E-231F-4D60-A128-279000C1D624
68A39B93-3E3E-4970-B145-ED4F0551EF51,2000-12-22 00:00:00,1998-03-31 00:00:00,9802/6660,CBBC753F-26FB-439E-99C7-99F7067409EC
8F1BCBD6-8147-4DAD-8890-ED5AD7DD4166,2011-06-02 00:00:00,2010-02-12 08:34:25,9822/0040,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
17A7EBC5-D179-4B15-B47F-EDAB59FC538E,,,9822/1035,59DE41B8-D56A-401C-BE0E-39CA6404D531
A5E094B3-A060-4116-B2EC-EDB1BC2F0B31,2008-01-31 00:00:00,2005-12-15 00:00:00,9812/7060,
04E2454D-C720-44FC-857C-EDFFE9F8A531,1988-04-07 11:29:15,1984-03-03 00:00:00,9802/8500,89FB1C3F-5F21-4FE9-A339-341AA83A5284
2CDB6F22-6A07-4980-B4C6-EF42A61E7C24,,2012-09-17 10:24:07,9822/0580,035BC774-80BE-4473-B5CE-B753B22E017C
47E77250-4A69-46D7-98A3-EFA22CFD10FB,,2010-07-01 10:36:08,9822/0070,
50EE1918-7E78-4A96-8911-EFF4030C2EE5,,2008-05-01 00:00:00,9802/4720,BF54B40E-231F-4D60-A128-279000C1D624
B1F344EA-A77B-4A9B-9BCA-F009467F26E8,1997-05-20 12:35:24,1995-06-23 00:00:00,9802/9520,89FB1C3F-5F21-4FE9-A339-341AA83A5284
DC0A0C69-A306-41E9-A83B-F050A24766A4,,2012-03-01 12:26:40,9822/0520,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
8BFDE407-D251-491C-BF5A-F08EA4A7CC6D,,2014-04-02 10:01:36,9822/0870,C95AB666-6E0A-413B-AEB4-27B07F6075BE
F1B047FB-AFD7-45DC-A2A8-F0E8E8491F89,2003-09-10 00:00:00,2002-02-14 00:00:00,9802/7985,E6206E74-E250-492B-A203-F69326C31B4B
01D9242D-8F8A-46F8-845B-F104B6A046FD,,2007-09-08 17:18:14,9812/4160,
A6F62C60-BD77-4C15-B57D-F25DA32C5CB4,,,9812/9315,
F6223608-74A8-4334-83B1-F28FE9EC7CE6,2007-04-01 00:00:00,2007-04-01 00:00:00,9812/0090,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
D7F2E86D-CDCC-4C09-98D3-F29726E47629,2000-05-23 00:00:00,1998-06-22 00:00:00,9802/5960,59DE41B8-D56A-401C-BE0E-39CA6404D531
2456FE6E-AE8B-4014-BB5D-F2D750586EEA,2010-03-31 00:00:00,2000-10-23 00:00:00,9802/5720,59DE41B8-D56A-401C-BE0E-39CA6404D531
5BCBE7C9-EEF7-4960-9A58-F32B59C25C2E,,2006-05-05 00:00:00,9812/3020,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
4F489904-6C09-46AB-B576-F33F058318F3,1981-01-01 11:22:52,1977-01-01 00:00:00,9802/6000,89FB1C3F-5F21-4FE9-A339-341AA83A5284
5D6FB8E4-9F63-4DC0-A7DC-F39C8C9C8FA0,,2011-07-28 15:29:11,9822/0385,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
961D56ED-CE85-451E-AC71-F3C894E7D313,,,9822/1025,59DE41B8-D56A-401C-BE0E-39CA6404D531
03A4EA08-4C96-4D89-9AC2-F40FD1DC98DD,2006-09-11 00:00:00,2000-07-18 00:00:00,9802/6230,4084957C-19B8-4D84-A10B-FB7F57923196
8CE4EE45-9A7C-4E55-8B77-F45384D30AD3,2008-01-31 00:00:00,2005-09-09 00:00:00,9812/7025,
32EDE3CE-67E6-4E97-8737-F4AD92DF1F05,2008-05-07 00:00:00,2004-07-30 00:00:00,9802/0270,E0E4CD49-AD64-44E4-9937-78FFEDE53BE9
8C5461EE-B416-4646-84D7-F4C63710823F,,2012-02-09 12:14:05,9822/0490,
9AA1B4F2-D560-4A3F-8F19-F50E63F7CFBF,2001-01-31 10:49:37,1999-09-24 00:00:00,9802/2240,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
4FFD0B4D-5D76-4F61-9C91-F56857BE54D5,,2014-04-01 08:46:14,9822/0860,FB1CD1A5-9047-4335-89DA-DF8139EC8172
A70C9B4A-BEDD-4222-AABC-F6EDFC0F4285,,2008-10-01 00:00:00,9812/7270,
FC8DEC56-8AD7-4D12-818F-F73D39B9D82B,2005-10-27 09:50:37,2003-09-11 00:00:00,9802/7140,E6206E74-E250-492B-A203-F69326C31B4B
C2FA5854-CAE9-462A-9974-F743C24BA029,2012-06-30 00:00:00,2010-07-28 15:47:36,9822/0045,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
6F5DBF24-494F-4A41-9B49-F7837DC3A119,,2012-05-01 16:49:50,9822/0420,
52FE2691-5858-47B3-B9ED-F7C2A58929D9,2007-05-29 00:00:00,2005-12-16 00:00:00,9802/5610,59DE41B8-D56A-401C-BE0E-39CA6404D531
D32DCF18-63C4-413B-8970-F8E186056745,,,9802/9997,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
A69CBC2A-5FBE-4936-97B2-F92467DA2B18,,2008-02-21 00:00:00,9802/4300,6C3FDBF7-7361-40C7-8468-C55F108EC244
2446D899-FFC2-47C8-8EB9-F92AF66CD7FD,,2012-12-13 09:28:54,9822/0570,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
512420F2-DA66-4D83-9AC0-F95843816FB5,,2007-10-01 00:00:00,9802/1010,4352820D-226D-4FA6-987C-BB96FE95B96F
2604B99D-A7E3-4A74-8192-F979EDBA2CB5,,,9812/6400,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
51F1582C-4316-4C3F-9111-F9CBB0559AA6,2000-06-30 11:30:08,1997-11-01 00:00:00,9802/2390,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
C6C8B079-7199-48B8-8C0D-F9E520090196,2009-11-01 00:00:00,2009-11-01 00:00:00,9812/2530,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
24D293FD-2296-4D5C-8818-FAC64B929E91,1987-06-24 10:42:58,1985-03-01 00:00:00,9802/2220,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
EAF7D222-BD87-45D9-829A-FAE2966A83DA,2004-11-05 00:00:00,2004-04-30 00:00:00,9802/7240,E6206E74-E250-492B-A203-F69326C31B4B
7ED8ECA3-9582-48DE-B581-FB0F2326800B,2007-05-22 00:00:00,2004-04-23 00:00:00,9802/5664,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
998303E6-13DE-41FD-927D-FB6F83A18063,2005-09-15 15:30:08,2004-05-05 00:00:00,9802/9840,89FB1C3F-5F21-4FE9-A339-341AA83A5284
A8C4D303-95A5-4C1C-A1AF-FB7D3B5889DB,,2005-11-25 00:00:00,9802/2750,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
2C6B9ED0-DC72-413D-8D0F-FC3ADB2BAAE2,,2014-11-12 10:20:45,9822/0995,
0AA02BD6-B0AF-411B-B8BF-FC5911EAECA4,,2013-08-01 12:41:43,9822/0745,BF54B40E-231F-4D60-A128-279000C1D624
38EE2080-8491-4080-834D-FC644BF2090A,2000-03-03 17:26:27,1997-12-24 00:00:00,9802/5408,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
6B01C660-7BB9-49E5-B8BA-FC65D317C4D6,,2008-01-01 00:00:00,9812/3260,9C06D500-E638-4C55-B45D-DC52975F97DC
889AD668-A395-4DE5-B3D3-FC6F634CF29B,,2008-07-01 00:00:00,9802/4630,8184791B-FFAE-4080-BAD1-FF26C71DA4D8
4A4F19A0-F5BD-45A1-A363-FCE5FC010725,1997-03-29 11:26:52,1996-03-01 00:00:00,9802/2370,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
1064130E-CBA1-4BD5-8CFB-FCF790FC9CBB,,2111-10-01 12:24:46,9822/0460,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
E451D1B7-8FD0-4B4E-90BE-FD9ED78B111C,,2014-09-19 06:40:32,9812/9280,FB1CD1A5-9047-4335-89DA-DF8139EC8172
4189695F-8442-40BD-B483-FDC1B1ABDD15,,,,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
4157DAB4-F37C-4478-9077-FDC7DF24A1E8,,2007-09-01 00:00:00,9812/5010,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
2544FAEA-73CD-4120-8DEF-FDD1C432056B,,,9812/4220,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
8C25990C-6F6D-4FF2-ADE5-FE1DEE78056C,,2014-03-12 11:15:17,9822/0845,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
8F609948-A46C-496C-92D3-FE6EA4A50004,2003-02-28 12:23:54,2000-12-20 00:00:00,9802/2640,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
E9C7A095-9889-4A56-8064-FEB0C465FBBB,2010-12-21 00:00:00,2005-09-30 00:00:00,9802/4400,6C3FDBF7-7361-40C7-8468-C55F108EC244
DE806CB9-1548-4200-A0AB-FECEC7D98089,,2012-04-30 14:34:32,9822/0310,E6206E74-E250-492B-A203-F69326C31B4B
46C8AA81-C45A-4392-B1DD-FED6F2901030,,2012-02-09 17:31:14,9822/0500,7F042236-8D08-4927-A55A-7BE1557B6135
3E0D82D1-BFB3-4B63-BE6E-FEDB4A6DCAF9,2002-10-19 12:42:16,2000-04-20 00:00:00,9802/9610,89FB1C3F-5F21-4FE9-A339-341AA83A5284
4725A01E-3909-4E79-B20D-FF75BEEA6362,,2006-03-24 00:00:00,9802/5940,59DE41B8-D56A-401C-BE0E-39CA6404D531
A33B3AFE-F49F-4090-8716-FF85966A73ED,,2007-08-01 00:00:00,9802/0090,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
